final_price,mileage
7.8,136
5.94,120.5
10.63,150
15.58,108.7
16.07,99.741
7.24,155.009
7.459,173.9
11.22,147.422
10.129,124.965
15.22,43.588
10.77,94.212
10.53,158.411
7.99,165
17.969,25.5
12.49,107.898
12.32,112.824
17.46,16.733
15.25,55.113
11.655,103.225
24.65,32.758
20.735,15.673
12.65,140.55
15.46,33.05
12.81,140
14.179,10
7.21,112
8.619999999999999,73
21.62,52.279
5.93,135
19.91,23.15
15.08,87
12.67,98.599
15.84,53.4
10.779,116.353
12.785,71.517
13.699,61.404
10.74,95.5
14.9,17.131
14.31,75.218
20.79,24.546
25.65,21.277
9.289999999999999,75.64
13.82,138.441
10.3,125.246
13.87,63.871
7.95,200
12.71,67.33199999999999
14.95,76.3
9.039999999999999,89
16.9,30.252
12.57,104
20.46,27.682
7.41,129
11.03,96.066
16.72,30.38
7.98,76
7.89,184.389
13.78,31.334
20.93,11.131
10.95,68.75700000000001
15.67,26.373
8.879,123
13.62,40.5
10.34,169.85
11.87,97.64
13.99,49.3
9.5,146.377
19.17,11.474
21.29,15.7
12.87,158.656
15.069,90.142
17.49,21.707
18.965,18.86
12.73,79.57599999999999
16.02,30.87
13.626,72.46899999999999
19.06,35.045
10.57,150.118
11.56,64
13.139,48.5
12.16,57.355
8.855,118
11.83,76.5
11.42,125
11.8,84.21299999999999
13.17,53.2
8.93,127.5
8.550000000000001,165
9.622,89.3
13.51,12.931
14.9,41.2
17.25,160
10.81,73.27500000000001
13.059,96.499
13.39,35.99
6.94,152.4
13.711,19.928
12.79,31.19
8.49,175
7.4,145.109
9.16,156.71
22.12,12.067
11.13,182.332
12.78,40.5
8.789,97.517
10.459,134
14.089,23.596
9.24,161.977
13.02,140.55
11.335,147.4
10.83,82.306
10.375,99
16.04,30.38
10.08,48.754
14.62,39.685
10.499,112
9.228999999999999,98.46299999999999
14.62,69.586
11.29,150
12.218,49
22.852,13.15
17.21,34.596
9.91,100
8.859999999999999,146.898
17.29,76.59999999999999
9.32,98.91
13.95,45.55
15.589,34.776
12.81,54
10.65,44.975
7.569,120
11.66,154
7.66,166.85
24.791,13.9
9.26,162.058
11.41,86.89400000000001
8.335000000000001,164
20.962,19
15.65,93.3
10.43,98.967
4.235,109.31
6.27,171
11.77,62.8
10.95,80.431
13.49,73.865
13.25,79.624
20.682,16.75
12.13,92.979
23.77,30.322
11.4,69.24
15.822,36.3
9.67,169.85
20.84,12.335
20.23,24.546
12.84,96.256
8.59,80
9.880000000000001,90.03100000000001
12.47,96.416
8.728999999999999,150
14.48,109.877
10.299,105
12.16,199
13.47,58.726
9.210000000000001,125
8.82,110.4
6.89,136
8.57,135
7.95,157.45
16.5,38.6
15.62,35
13.21,47.6
15.74,25
7.44,94.8
11.03,199
10.58,159.24
8.029,149.999
7.25,91
17.46,71
10.27,92.99
9.808999999999999,150
6.91,160
13.72,40.5
17.05,54.96
8.084,69.84999999999999
11.43,110
19.8,24.546
12.38,104.61
11.16,44.9
17.69,30.38
11.739,75.3
10.93,140.55
8.74,162.6
7.36,162
8.380000000000001,99
8.949999999999999,85.5
12.889,102.504
9.880000000000001,109.794
15.96,121.1
9.179,116.353
12.941,86.16200000000001
6.339,150.286
11.309,138.592
8.49,194.2
15.43,26.45
13.64,80
20.492,27.3
11.31,100
14.23,106.182
5.72,92
7,188.335
12.461,58.402
22,16.902
9.18,161.8
15.99,51
16.78,73.2
28.12,13.5
5.22,194
8,136
10.459,128.287
20.14,23.9
15.721,97.673
23.15,11.8
13.69,51.909
16.44,57.47
13.609,12.859
6.04,171
9.43,153.026
14.62,41.2
13.815,96.194
11.6,199
11.78,95.715
14.29,54.922
5.38,160
13.25,59.25
14.069,61.404
9.02,133.2
17.69,21.85
6.49,185.6
9.77,98.3
14.9,106.925
13.83,67.306
14.39,132.475
2.03,144.672
9.42,138.485
20.37,24.546
9.51,127
11.31,47.195
6.179,162
8.51,128.4
15.76,39.136
10.06,119.488
8.77,147
15.549,90.142
18.64,26.857
14.53,54.52
19.47,24.705
11.705,72.018
14.699,31.761
17.01,74.59999999999999
16.52,25.5
14.06,127.61
6.92,159
16.69,49.909
20.45,20.203
17.032,29.5
8.140000000000001,166.3
12.04,116.081
12.2,56.625
10.38,153.2
13,140.55
11.6,169.85
10.71,118.398
15.712,90.5
8.310000000000001,116.9
13.29,68.37900000000001
12.97,101.779
18.28,30.838
17.97,37.766
12.655,66.828
14.12,75.081
10.02,75.64
13.32,89.178
19.69,22.5
11.06,143.787
9.859,61.17
6.639,135
18.752,21
11.63,78
13.92,40.5
6.77,188
11.52,68.086
10.25,173.18
21.34,30.076
17.83,30.38
17,73.2
15.199,102.5
17.459,35.5
11.67,53
7.32,185
14.5,50.69
6.31,93.22799999999999
16.18,43.178
14.98,40.5
9.429,116.97
17.7,19.04
10.66,82.831
16.77,160
8.779999999999999,112.1
9.839,141.325
12.06,95.16500000000001
17.929,12.981
12.56,104.582
10.87,143.787
6.866,170
23.63,19.83
14.95,65.104
17.38,32
9.57,121
8.19,127
7.85,185
11.919,72.83199999999999
12.13,43.83
14.39,57.9
18.95,24.546
21.11,13.2
12.17,113.6
13.6,84.188
8.859999999999999,96.5
13.51,90.5
20.2,15.679
12.6,140.55
7.24,104
23.52,26.2
15.61,69.958
17.3,22.2
10.539,48.661
10.31,100.254
11.73,39.1
19.9,29.269
17.63,39.9
18.53,16.714
18.599,24.331
12.14,199
10.28,180
24.16,30
19.09,16.994
11.01,124.113
7.31,163.872
11.43,106.155
16.95,58.4
11.21,39.609
25.34,29.856
6.649,199.98
9.51,124
13.6,109.877
16.41,44.4
14.95,65.905
12.698,44.3
12.645,117.478
9.44,138.485
8.359999999999999,164.105
13.07,95.331
13.73,38.836
19.63,12.067
16.48,56.891
14.62,67
20.169,27.497
23.25,31.33
16.35,73.2
13.69,98.82899999999999
8.390000000000001,133.346
14.65,79.5
17.23,18.751
12.71,130.4
17.48,30.38
8.560000000000001,110.4
14.61,70.89400000000001
5.73,190.21
16.65,17.11
14.414,81.18000000000001
18.76,15.66
3.209,57.6
17.76,25.869
13.979,146
17.91,24.964
16.2,21.707
10.07,149.8
19.14,19.2
7.76,194.935
20.28,23.605
14.86,99.741
10.74,143.787
11.769,49.7
21.09,18.47
15.91,99.8
13.53,73.90000000000001
7.739,138
5.609,144
10.91,147.766
10.14,109
11.76,45.9
17.389,36.69
13.72,47.2
7.2,125.5
13.48,34.15
11.76,158.171
13.95,90.2
20.22,19.256
11.285,95.2
10.33,145
13.81,59.704
12.99,119
13.63,57.9
12.1,51.639
10.65,90
16.89,25.969
9.619999999999999,138.485
20.53,33.5
16.34,30.38
24.49,16.177
24.85,14
13.6,99
10.5,120.9
2,192.491
7.24,195
15.2,27.845
13.94,45.5
5.359,200
15.67,90.614
10.48,121.191
13.2,138.441
8.9,98.09999999999999
12,32.8
7.29,150
11.1,134
22.94,59.99
11.37,62.5
16.91,160
15.1,31.565
10.51,98.788
20.09,21.127
13.29,90.2
10.759,41.5
18.09,16.761
15.37,49.9
15.509,65.75
11.5,55
22.69,25
13.284,81.45399999999999
10.88,138.275
11.66,113.8
20.3,23.15
12.47,91.50100000000001
15.87,83.5
11.899,110
11.299,92.5
14.69,83.968
9.720000000000001,80.5
8.537000000000001,112.456
11.21,164
13.599,41.5
8.08,145.2
20.71,79.5
9.489000000000001,89
8.94,180
5.96,200
11.93,144.141
12.55,140.55
15.44,75.13800000000001
9.19,71.795
14.2,73.982
13.61,64.90000000000001
20.29,24.546
19.89,44.6
12.87,95.316
20.77,15
10.649,166.971
23.06,21.2
11.86,52.5
12.444,90.259
13.88,41.3
12.21,52.5
6.61,152.453
11.86,125.823
12.25,199
11.214,143
19.95,27.682
15,28.4
7.72,169
12.43,118.254
18.58,13.667
13.54,174.441
11.93,125.8
23.24,74
12.64,79.63200000000001
13.99,132.652
14.192,74.65000000000001
8.880000000000001,140.132
13.81,59.45
11.5,119.7
15.21,53.5
16.68,54.869
16.42,27.425
26.2,18.385
13.89,81
15.25,56.73
8.419000000000001,155.9
9.055,131.213
15.25,79.90000000000001
9.634,143.728
14.13,39.636
13.65,47.5
16.65,28.985
7.45,120.5
9.630000000000001,92.41200000000001
10.63,169.85
13.945,48.4
19.77,31.063
12.41,88.521
10.77,158.447
11.415,147.4
23.07,61
15.25,60.65
13.57,51.134
8.560000000000001,80.95
7.92,159
14.34,77
8.199,153.4
9.51,142
11.8,76.866
5.06,169
17.14,30.38
15.35,27.67
9.93,150
11.86,80.30800000000001
10.035,175.345
17.77,29
6.34,106.7
10.02,112.23
17.29,50.889
26.96,37.35
16.87,49.477
7.69,184.684
7.97,153.716
18.21,37.5
17.55,73
7.559,156.8
11.67,114.261
17.52,49.477
7.3,125
11.467,132.356
8.779999999999999,166.8
10.469,135.32
17.72,75.78
13.65,70.279
13.54,60.995
14.76,35.84
12.32,166
5.58,190.623
9.220000000000001,127
14.09,90.2
10.89,151.345
7.09,149
7.71,121.8
13.88,45.248
19.49,24.546
11.21,40.237
15.12,141
10.53,142.043
11.31,150
6.11,128
10.11,105.618
17.57,49.477
7.98,136
10.96,157.7
7.51,148.86
12.95,119.872
11.65,140.55
12.62,199
11.94,100.182
10.45,162.423
5.02,184.77
5.8,181
8.560000000000001,150
12.75,60.063
11.14,150
10.07,100
13.775,63.354
11.57,72.105
9.949999999999999,92.20699999999999
7.22,159
8.050000000000001,182.3
13.26,77
12.309,94.84999999999999
7.94,179
12.14,199
17.25,30.38
10.67,135
6.27,199
8.94,69.40000000000001
19.81,24.546
21.13,12.5
9.289999999999999,123.8
8.98,109.999
9.67,177.347
12.32,140.55
11.66,77.374
8.300000000000001,124.892
12.46,98.79000000000001
12.14,98.87000000000001
11.41,139.782
12.86,86.26000000000001
9.609,105.838
10.86,79.82599999999999
12.71,85.687
9.550000000000001,99.74
11.98,89.934
13.92,84.58199999999999
7.3,144
13.22,133.5
11.75,113.881
8.69,132.56
11.04,98.83799999999999
11.18,111.385
10.65,76
13.619,107.28
13.28,89.934
11.02,149.766
9.77,134.865
10.74,98.89100000000001
10.37,98.952
11.48,98.887
13.24,124.792
7.09,120.8
11.74,124.25
11.8,112.486
11.11,124.644
12.05,140.55
10.92,111.58
9.819000000000001,124.844
9.975,149.85
10.37,99.28
14.39,99.265
12.45,78.90000000000001
8.888999999999999,120
11.56,124.866
10.63,149.782
13.51,89.95
12.63,79.285
11.45,98.589
11.79,98.833
12.02,93.99500000000001
10.41,133.43
10.3,68.7
11.04,109.265
13.32,117.893
10.74,91.571
11.01,133.665
10.52,169.85
11.94,109.845
11.92,129.265
11.22,98.788
10.13,132.644
10.83,118.593
12.56,98.905
12.39,139.957
11.68,115.733
11.56,199
10.65,98.988
10.6,99.87300000000001
9.76,199.46
12.61,57.825
13.51,98.86
9.949999999999999,98.842
11.19,124.868
11.85,111.743
12.27,99.22
10.579,61.17
11.23,98.97
16.53,30.38
11.68,99.586
11.25,98.80500000000001
9.77,85.97
12.04,149.578
11.269,98.866
13.529,93.609
11.31,121.838
11.3,116.749
11.04,73.56699999999999
10.52,178.742
14.36,82.58
10.01,124.988
10.75,110.4
9.329000000000001,99.892
11.65,99.286
10.08,124.683
13.72,29.922
11.32,139.633
12.17,22.424
11.22,122.034
10.499,124.987
12.64,79.98
12.75,114.022
11.18,98.827
13.85,109.22
12.519,79.949
11.72,99.855
11.23,91.244
11.38,129.522
11.51,182.332
13.35,115.601
9.699999999999999,139.548
11.4,119.39
10.29,98.568
9.970000000000001,118.647
11.12,99.64100000000001
11.74,134.915
10.91,99.89
19.43,23
19.91,24.546
10.08,111.443
9.09,189.152
10.11,149.663
11.449,98.988
13.31,98.82899999999999
12.05,99.66800000000001
12.65,120.109
10.55,99.987
9.18,109.07
10.49,124.015
8.720000000000001,186.084
12.9,78.955
13.21,94.322
12.54,119.964
12.81,49.98
12.5,99.87000000000001
5.76,125
9.19,117.35
9.603999999999999,86.5
20.08,24.546
9.050000000000001,113.6
9.26,102
18.37,32
8.289999999999999,120
15.56,32
12.41,199
23.61,10.313
9.189,125
7.51,146.5
7.65,166.5
21.67,21
8.84,33.2
16.1,30.38
11.53,140.55
22.84,26.2
14.98,70
22.74,30
14.12,67.8
11.795,147.4
16.02,70.986
14.239,146
8,136
15.86,26.535
5.8,175.928
13.539,12.859
22.42,21.731
10.1,75.64
11.3,199
20.87,24.7
2.609,103.851
12.12,74
8.92,146
9.75,169.85
8.08,119
15.93,45.863
9.605,104
10.64,89
16.9,36.029
10.85,92.52
9.52,150
8.829000000000001,98.59999999999999
14.669,61.404
19.79,24.546
7.25,104
7.13,159
11.09,123.182
8.539999999999999,161.2
10.73,119.488
6.65,155.76
13.18,61
12.75,24.14
8.98,127.848
10.84,146.8
18.22,30.38
17.11,75
10.83,94.09999999999999
8.140000000000001,49
6.44,163
15.25,54.5
5.75,158
7.909,100
11.42,121
14.91,49.381
11.74,140.55
14.389,90.142
9.804,172.55
11.38,54.592
11.629,80.575
7.279,150.286
14.53,83.255
9.67,177
5.82,167
11.619,138.592
13.459,102.504
9.890000000000001,127
11.43,135.702
15.012,78.2
12.22,108.4
9.859,128.287
13.1,67.75
10.99,48.921
12.47,53
14.11,50
14.58,84.3
10.899,116.353
18.975,22.257
12.8,109.877
13.74,135.605
13.57,65.599
9.324,144.926
12.67,114.7
7.109,162
14.029,31.761
13.25,174.441
5.9,181
21.85,38.167
23.2,19.5
7.8,133
9.44,124.81
9.02,161.013
17.55,30.38
10.69,63.955
7.21,146.79
14.13,43
9.93,92.5
11,135
11.1,158.447
14.84,57
13.53,145.25
10.02,114.395
9.380000000000001,142.2
9.44,174.117
8.300000000000001,64.2
18.599,28
8.470000000000001,142.219
10.19,94.5
14.01,86.58
12.52,64.90000000000001
12.14,71.24800000000001
12.05,100
9.140000000000001,70.996
10.94,89.44
16.32,14.976
11.05,87.55
8.27,186
13.57,52.916
6.88,177.621
15.98,99.741
17.449,28
11.3,144.975
6.39,166
14.77,64.8
10.9,133
18.54,26.5
15.2,138.441
13.899,32.002
4.79,185
8.560000000000001,122.513
24.45,35.69
20.14,21
13.9,61.047
18.81,35.6
8.068,80
9.33,137.5
15.7,20.257
12.548,130.315
4.41,183.847
12.2,140.55
11.72,83.072
20.02,24.546
17.519,24
19.85,19.125
11.61,199
10.554,123.846
11.67,149
15.76,27.654
7.589,165
8.43,155
10.06,49.4
11.52,110.577
11.69,144.141
9.263999999999999,155.016
8.35,173.5
17.79,23.5
10.44,169.85
12.568,49
10.95,98.7
10.32,148.748
11.97,97.75
6.495,124
11.84,111.278
9.76,85.5
12.63,60.129
16.3,160
10.34,89
10.86,74.84999999999999
25.01,52.9
11.84,43.5
14.43,65.712
12.22,74.90000000000001
15.852,23.381
22.47,66
12.73,95.58199999999999
15.97,30.38
16.46,31.6
15.225,71.58499999999999
12.43,73.5
4.07,164.382
16.32,50.471
12.89,117.7
23.67,25.56
14.57,57.4
15.35,21.5
12.26,59.5
12.91,77.154
20.94,79.5
15.66,79.90000000000001
10.39,87
12.88,79.90000000000001
15.01,77.7
11.42,45.485
22.88,63
6.82,159
21.729,50.235
9.970000000000001,35.7
21.199,56.65
8.74,119.5
16.7,160
10.29,131.8
2.74,182
12.26,74.89100000000001
1.86,145.631
13.38,78.8
12.6,42.1
25.45,12.25
8.4,159.108
20.34,78
12.57,54.3
12.76,64.16
17.889,34.765
13.15,61.43
10.414,91.566
6.22,172.6
12.78,48
15.055,98.5
13.89,58.2
8.98,91.538
10.36,127
16.44,17.5
8.76,136
9.215,104
10.5,109
12.24,90.55
7.73,158.419
13.23,44.266
10.78,133.301
11.94,199
13.71,60.459
10.79,120.702
17.679,50.5
11.75,199
18.15,18.1
9.119999999999999,142.2
12.03,71.20099999999999
11.23,80.785
20.55,24.546
10.435,116.3
23.53,74
10.83,23.657
19.9,35
13.65,36.5
9.919000000000001,61.17
25.67,18.385
9.880000000000001,128.8
20.09,40
19.1,13.6
12.21,32.8
7.8,68
6.11,154
19.18,23.92
18.9,23.194
12.04,140.55
30.33,16
10.52,111.979
8.315,180
13.2,99.09999999999999
20.19,24.546
19.83,16.917
13.37,70.41
9.32,123.932
13.93,99.637
1.619,136.011
12.67,166
10.24,178
15.888,65.54300000000001
7.74,69
7.62,75.5
11.22,100.759
10.669,123.19
11.41,86.8
8.73,116.447
16.79,79
9.19,150
10.07,189
8.859999999999999,113
17.47,13.616
11.78,95.684
8.18,161.7
10.12,126.038
10.42,105
11.94,95.7
10.9,168.964
11.65,85.619
14.89,55
14,46.415
8.27,150
10.94,85.5
9.560000000000001,167.19
9.718999999999999,129.652
14.76,35.315
12.18,85
16.79,29.3
10.84,123.617
9.380000000000001,92.95
12.975,31.969
14.37,55.07
12.85,42.335
11.63,140.55
19.62,12.3
12.75,79.875
9.369999999999999,137.916
9.17,166.8
9.380000000000001,83.89
12.79,149.975
15.63,51.98
12.27,60.23
17.48,51.7
11.53,123.682
14.09,70
12.769,40
7.19,129
13.95,69.58
12.97,40.399
16.76,30.38
9.119,105.52
16.33,24.52
10.159,87.247
6.81,117
10.02,95.7
17.47,19.252
19.07,35.143
6.209,199.689
12.41,140.55
19.45,24.546
8.800000000000001,136.793
16.9,30.38
10.26,169.85
9.419000000000001,61.17
10.7,106.514
11.43,128
13.15,94.488
14,56.522
11.709,138.592
11.73,89
10.05,169.85
11.7,99
12.399,31.761
9.388999999999999,116.353
15.91,24.672
7.44,110
7.599,150.286
17.89,32
14.769,61.404
15.49,29.67
12.249,102.504
8.779999999999999,163.95
10.01,119.488
16.83,29.58
11.26,140.55
8,146
10.46,63.7
15.419,90.142
10.08,100
8.93,75.64
13.779,87.2
10.54,72
20.22,24.546
13.71,90
24.02,30
11.5,119.87
16.33,30.38
10.69,99.90000000000001
10.369,128.287
14.129,12.859
7.53,112.285
8.159000000000001,200
15.1,39.9
16.83,47.4
22.46,26.2
7.56,131.698
8.66,159
6.43,145.4
20.17,17
13.53,90
11.41,62
13.579,146
12.085,99.99500000000001
5.23,185.484
9.449999999999999,127
10.019,103.2
8.33,112.3
9.66,146.5
12.25,78.90000000000001
12.34,140.55
19.4,24.546
27.4,11.65
12.99,89
8.919000000000001,135
9.66,149.9
24.04,18.5
6.76,159
8.779999999999999,115
17.17,30.38
7.39,136
20.34,28
10.11,169.85
11.01,76
8.49,150
13.14,95
10.83,59
14.7,46.208
11.7,62.977
13.28,174.441
13.45,138.441
7.259,164.8
17.404,28.08
15.24,75.511
12.335,162
7.349,164
19.35,24.546
7.88,131.871
6.7,175.25
19.205,15.652
14.25,37.498
6.679,162
14.68,75.511
7.580000000000001,117.9
12.229,84.90000000000001
20.839,23.651
10.12,87.59999999999999
14.12,65.3
12.07,39.609
7.89,100.597
6.29,112.717
11.83,85.65900000000001
25.1,18.423
21.39,52.279
15.84,99.741
15.88,53.89
17.07,30.38
10.05,64.05
12.19,140.55
12.01,109.8
5.5,167.5
9.02,146.178
12.938,49
9.08,150.6
15.92,35.407
10.05,170
12.51,144.141
11.62,139.725
11.06,77.2
21.47,21
9.48,138
18.41,56
17.92,19.486
8.619999999999999,161.2
14.695,81.5
19.098,12.5
13.53,98.5
7.04,87.21599999999999
12.91,75.84999999999999
18.8,10
13.05,82.327
9.84,143.179
13.19,12.286
13.16,100.6
12.829,69.243
13.33,65.5
6.299,145
17.705,30.2
6.05,158
5.35,175
15.45,43.588
27.395,12.7
21.805,26.8
7.47,116
19.45,79.5
16.73,30.38
12.17,113.2
13.96,69.708
14.53,45.5
13.8,90.73
20.32,23.315
25.58,53.45
9.890000000000001,99.999
9.919000000000001,61.17
19.59,48.82
13.91,19.9
15.9,50
13.02,92.90000000000001
11.289,70.5
13.84,53.2
11.61,109.852
11.179,118.245
20.75,17.75
17.009,24.331
14.115,67.2
12.159,72.83199999999999
5.18,200
12.44,79.94
8.91,84.5
10.16,169.85
16.98,18.61
13,56.4
11.62,72.407
8.16,189.145
17.431,45.85
15.17,41.6
15.9,76.74500000000001
16.125,30.9
13.93,64.90000000000001
9.65,169.85
19.73,27.496
10.48,78
11.4,53
11.38,98.395
17.245,33.432
18.62,24.85
20.66,15.5
10.48,112.5
15.02,51.781
16.75,11.2
9.880000000000001,97.3
17.045,24.7
11.61,70
12.2,104.31
19.815,25.629
12.03,140.55
19.24,23.37
11.83,63
10.8,74.84999999999999
19.535,27.57
19.34,22.986
19.61,37.366
19.969,28.479
19.41,24.546
13.749,57.609
10.199,134
15.421,32.4
20.385,24.536
12.4,91.815
9.57,115
15.43,91.634
5.27,174
14.64,66.255
9.5,102.575
17.35,18.5
9.9,125.668
6.34,120
5.83,199.763
5.419,149
14.84,45
13.25,32
15,87.931
16.02,49.9
20.88,10.95
9.478999999999999,97.517
9.529999999999999,98.09999999999999
12.32,65.599
6.65,112
17.139,34.765
15.3,48.5
14.3,82.28
11.67,95.59999999999999
15.72,81.33199999999999
14.619,83.5
12.13,165.986
12.21,68.75
9.919000000000001,147.3
11.79,88.84999999999999
7.88,136
12.14,96.14400000000001
11.53,45.602
8.859999999999999,130.8
13.04,85.327
17.96,15.983
11.98,39.609
19.62,18
11.35,58.95
9.888999999999999,132.9
16.311,29.5
16.35,67.919
23.2,26.2
22.75,22.7
10.259,141.325
10.05,86.2
17.381,22
10.96,69.84999999999999
6.865,74.7
13.25,62.97
22.14,12.111
18.9,11.191
6.18,113
13.13,119.495
8.279,123
10.98,123.9
6.43,185
16.34,30.38
19.97,24.546
6.899,117
13.4,40.399
9.039999999999999,143
17.46,19.76
18.87,32
16.125,46.27
12.6,32.119
7.55,155.7
22.56,30
11.15,52
8.42,102.38
7.5,159
14.04,37.164
23.56,14.836
15.88,48.5
13.18,90.093
15.04,42.006
13.37,50.982
19.1,22.95
12.96,29.8
11.22,103.793
15.41,63.95
19.52,14.04
24.16,21.4
12.02,140.55
9.449999999999999,21.687
13.34,80.456
8,129
24.58,10.693
13.25,62.3
14.17,43.5
8.558999999999999,163.737
15.35,49.85
9.640000000000001,104
10.9,127
11.44,50.352
20.199,24.35
7.339,33
9.710000000000001,140
16.599,13.5
12.251,81.2
9.308999999999999,125
15.39,41.982
13.55,48.1
11.67,104.5
12.2,144.144
11.38,54.4
8.089,179
9.470000000000001,149
16.98,13.511
11.23,72
20.41,29.254
21.445,49.869
8.42,142.2
10.17,174.307
16.76,33.872
9.9,65.90000000000001
9.159000000000001,179
6.73,199.763
23.05,38.5
10.22,193
6.6,165
15.18,99.744
19,15.08
8.5,98.208
10.74,114
12.45,115.858
7.97,110.296
9.300000000000001,151.1
14.72,85.593
20.77,30.987
9.9,154.465
10.27,103
15.28,134.163
13.882,59.85
16.2,155.493
9.539999999999999,149
21.48,39.5
17.965,49.039
6.08,155.742
18.62,21.5
11.75,77.3
11.8,140.55
11.61,67.16
13.53,136.78
8.640000000000001,102.333
10.23,125
9.67,169.85
15.34,100.7
9.060000000000001,87.705
14.1,138.444
13.11,174.444
13.85,105.704
10.565,104
5.48,158
9.66,111.513
12.688,78.819
13.25,47.058
12.38,67.99
10,111.756
15.89,47.6
22.09,30.946
9.1,132
12.94,73.90000000000001
22.64,28
19.59,24.976
11.43,62.29
14.875,63.95
14.76,63.431
12.73,45.602
11.98,45.602
13.49,39.987
19.05,36.97
7.52,169.9
8.08,77
17.43,14.582
8.839,88
9.880000000000001,109.9
19.415,12.136
16.06,80.952
4.2,138.4
11.17,120
17.74,30.38
7.23,180
17.44,29.67
20.12,24.546
18.12,25.85
7.47,135
13.78,54.869
10.539,114.273
6.54,99.95
7.3,162
17.14,19.98
20.898,14.988
14.48,32.858
25.678,14.922
11.63,72.44
10.36,134.592
18.47,21.19
10.24,132
10.73,79.09999999999999
13.889,106.96
18.97,22.5
9.470000000000001,125
12.27,75
11.76,123.9
17.23,36.693
10.84,133.672
12.12,83.28700000000001
15.308,71.764
11.069,134.83
19.84,24.085
18.18,28.7
7.42,178
15.46,98.861
14.22,36.891
12.33,62
12.02,89.49800000000001
6.65,185
8.17,87
9.789999999999999,138.485
18.4,26.501
11.54,41.576
10.41,110.12
19.099,22.339
15.66,80.673
17.11,23.476
18,22.386
11.005,102.167
13.24,98.741
21.71,18.227
9.715,75
11.09,131.494
14.318,71.764
12.08,60.569
19.7,24.546
12.64,99.62300000000001
14.45,82.231
12.14,95.258
11.73,47.6
7.14,196
14.035,99
19.73,29.6
9.93,106.316
15.83,38.2
14.75,45.827
11.66,57.931
15.49,28.4
9.49,199.8
8.210000000000001,143
10.31,70.405
10.439,86.2
6.31,122
6.34,167
15.93,160
12.65,116.5
15.13,32
10.06,162.64
12.08,91
9.68,147.654
9.994999999999999,76.94499999999999
8.890000000000001,90
16.788,28.085
19.09,23.526
23.462,22.63
12.87,48.179
15.58,29.67
8.300000000000001,142.665
9.359999999999999,132.23
16.958,41.144
18.43,19.269
19.68,22.572
16.04,25.796
15.92,91.55800000000001
14.3,78.72
17.738,75.09
19.71,11.239
18.74,28.974
20.178,21.184
15.59,31.431
26.55,10.863
14.71,122.583
12.339,93.473
4.852,157.93
19.5,15.5
23.25,12.328
15.82,49.872
15.4,77.69
6.639,192.4
16.35,25.7
23.6,10.922
12.23,130.662
15.59,75.58499999999999
11.99,47.479
4.079,166
11.33,91.241
9.539999999999999,125
15.641,86.95
12.29,45.95
21.008,12.879
17.841,45.038
20.87,13.639
19.95,10.492
5.93,190.2
8.59,179.65
18.6,23.21
20.29,22.5
12.1,86.411
10.41,39.142
13.39,32.29
8.515000000000001,110
12.51,43.95
6.4,134
17.2,30.38
17.475,35.783
18.9,18.857
11.85,112.067
18.599,48.589
10.51,95.27
12.65,50.7
11.54,134.029
11.379,120.77
9.43,131
5.2,163
12.42,140.55
14.21,49.9
11.32,110.577
11.64,114.44
9.609999999999999,91.2
10.029,142
13.77,59.081
19.49,21.822
9.130000000000001,98.09999999999999
6.43,187.151
24.89,11.977
7.33,90.2
20.55,24.8
14.85,29.67
19.8,10.665
11.93,140.55
14.5,54.303
10.12,138
7.52,127.5
8.468999999999999,130
13.61,45.5
12.77,52.25
10.969,135.93
6.11,175
17.72,24.7
8.67,164
19.33,25.231
13.73,64.93300000000001
11.06,29.139
22.89,13.89
8.329000000000001,200
13.7,73
7.86,149.5
13.61,64.90000000000001
16.19,160
13.03,70.399
10.37,113.59
13.009,140.671
15.33,32.023
6.39,166
6.64,150.3
10.83,182.332
19.39,24.546
17.169,57.745
16.54,30.38
13.19,43
10.23,104.35
10.01,140
7.35,133
21.25,16.8
16.42,24.672
9.4,98.95
12.56,129
9.929,61.17
8.699999999999999,150
9.99,130.717
10.67,124.89
18.54,42.3
8.824999999999999,87.887
9.404999999999999,95
7.92,139
11.67,49.746
10.03,103.829
10.129,73
9.470000000000001,169.85
9.85,88
19.82,25.603
17.46,30.38
13.8,109
11.47,73
6.01,162
10.68,124
9.210000000000001,123
11.8,199
23.1,15.5
8.419000000000001,109.999
11.81,140.55
7.84,161
17.84,70
9.94,130
9.470000000000001,133.47
12.14,43.6
10.3,127
7.06,159
9.1,79.8
20.81,24.546
26.42,24.5
7.21,150
14.52,77.5
20.23,15.279
19.55,24.546
8.210000000000001,88.5
9.890000000000001,112.22
10.76,99.905
9.49,169.85
9.84,75.64
9.310000000000001,49.9
12.99,113
15.56,127.5
10.699,74
10.12,96.17700000000001
24.61,59
11.499,119.9
10.219,128.287
15.6,144.205
20.631,23.7
9.060000000000001,164
10.24,178
24.775,19.017
17.58,122.936
18.03,49.601
19.14,21.902
12.39,87.5
13.579,31.761
5.72,178
11.54,140.55
18.65,26.544
20.65,35
18.37,27.3
14.59,49.381
10.64,83.8
16.49,30.38
10.76,150
17.48,95.99800000000001
12.52,117.81
10.025,104
15.89,49.378
17.54,56.197
19.9,19.06
8.210000000000001,135.05
18.66,24.9
11.069,93.5
14.06,71.99800000000001
14.15,61.5
16.029,46
20.97,18.82
